trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
934,False,"{'a': 0.5, 'e': 1.0}",25,0,-170.86525493262465,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
935,False,"{'a': 0.5, 'e': 1.0}",20,0,-135.17505597246844,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
936,False,"{'a': 0.5, 'e': 1.0}",25,0,-104.70921646393614,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
937,False,"{'a': 0.5, 'e': 1.0}",20,0,-63.36095419934517,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
938,False,"{'a': 0.5, 'e': 1.0}",25,0,-124.10673709006385,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
939,False,"{'a': 0.5, 'e': 1.0}",20,0,-107.37027712954074,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
940,False,"{'a': 0.5, 'e': 1.0}",25,0,-215.7832464041244,"{0: 12, 1: 1, 2: 8, 3: 1, 4: 3}",0
941,False,"{'a': 0.5, 'e': 1.0}",25,0,-89.32912579972493,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
942,False,"{'a': 0.5, 'e': 1.0}",25,0,-152.00259708211027,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
943,False,"{'a': 0.5, 'e': 1.0}",30,0,-300.0928307653687,"{0: 12, 1: 5, 2: 5, 3: 4, 4: 4}",0
944,False,"{'a': 0.5, 'e': 1.0}",25,3,-166.9149996232417,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 2}",1
945,False,"{'a': 0.5, 'e': 1.0}",20,0,-124.27779425624259,"{0: 9, 1: 2, 2: 6, 3: 3, 4: 0}",1
946,False,"{'a': 0.5, 'e': 1.0}",30,0,-122.73685635677606,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
947,False,"{'a': 0.5, 'e': 1.0}",20,0,-127.44634285361141,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
948,False,"{'a': 0.5, 'e': 1.0}",25,0,-116.96593148670298,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
949,False,"{'a': 0.5, 'e': 1.0}",30,0,-89.0176674420255,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
950,False,"{'a': 0.5, 'e': 1.0}",30,0,-210.04569386515283,"{0: 14, 1: 3, 2: 9, 3: 2, 4: 2}",0
951,False,"{'a': 0.5, 'e': 1.0}",25,0,-186.12778437087618,"{0: 14, 1: 0, 2: 6, 3: 3, 4: 2}",0
952,False,"{'a': 0.5, 'e': 1.0}",35,0,-180.02484878652504,"{0: 19, 1: 5, 2: 7, 3: 2, 4: 2}",0
953,False,"{'a': 0.5, 'e': 1.0}",20,0,-78.57137509769203,"{0: 9, 1: 5, 2: 6, 3: 0, 4: 0}",0
954,False,"{'a': 0.5, 'e': 1.0}",25,0,-38.552302538705355,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
955,False,"{'a': 0.5, 'e': 1.0}",35,0,-65.40549167743178,"{0: 25, 1: 3, 2: 6, 3: 1, 4: 0}",0
956,False,"{'a': 0.5, 'e': 1.0}",30,0,-181.03655284297236,"{0: 17, 1: 1, 2: 8, 3: 2, 4: 2}",0
957,False,"{'a': 0.5, 'e': 1.0}",30,0,-190.90763503836217,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 3}",0
958,False,"{'a': 0.5, 'e': 1.0}",25,0,-98.83349234364391,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
959,False,"{'a': 0.5, 'e': 1.0}",20,0,-190.97754560749118,"{0: 8, 1: 2, 2: 7, 3: 0, 4: 3}",0
960,False,"{'a': 0.5, 'e': 1.0}",25,0,-142.3876929051243,"{0: 19, 1: 0, 2: 1, 3: 2, 4: 3}",0
961,False,"{'a': 0.5, 'e': 1.0}",20,0,-131.47775742643105,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
962,False,"{'a': 0.5, 'e': 1.0}",30,0,-239.69070612699744,"{0: 16, 1: 3, 2: 6, 3: 1, 4: 4}",0
963,False,"{'a': 0.5, 'e': 1.0}",20,0,-62.055065832587786,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
964,False,"{'a': 0.5, 'e': 1.0}",20,0,-39.846941223585354,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
965,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.236875297871816,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
966,False,"{'a': 0.5, 'e': 1.0}",25,10,-93.80809775046507,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 2}",1
967,False,"{'a': 0.5, 'e': 1.0}",20,0,-135.76463289215218,"{0: 9, 1: 1, 2: 8, 3: 1, 4: 1}",0
968,False,"{'a': 0.5, 'e': 1.0}",25,0,-85.78393025736653,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",1
969,False,"{'a': 0.5, 'e': 1.0}",25,0,-36.22813678113921,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
970,False,"{'a': 0.5, 'e': 1.0}",30,0,-151.16576254656047,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
971,False,"{'a': 0.5, 'e': 1.0}",20,0,-23.016070509463585,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
972,False,"{'a': 0.5, 'e': 1.0}",25,0,-121.25301627253579,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
973,False,"{'a': 0.5, 'e': 1.0}",30,0,-107.08235490151358,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
974,False,"{'a': 0.5, 'e': 1.0}",20,0,-52.85834054070882,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
975,False,"{'a': 0.5, 'e': 1.0}",20,0,-56.72175646013872,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
976,False,"{'a': 0.5, 'e': 1.0}",30,0,-175.50221807100448,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 3}",0
977,False,"{'a': 0.5, 'e': 1.0}",25,0,-130.22649362266938,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
978,False,"{'a': 0.5, 'e': 1.0}",20,0,-128.56183317779232,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
979,False,"{'a': 0.5, 'e': 1.0}",20,0,-61.491631355813325,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
980,False,"{'a': 0.5, 'e': 1.0}",25,0,-132.87317384337018,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
981,False,"{'a': 0.5, 'e': 1.0}",20,0,-119.04630123731157,"{0: 11, 1: 5, 2: 1, 3: 1, 4: 2}",0
982,False,"{'a': 0.5, 'e': 1.0}",30,0,-209.14504042408325,"{0: 16, 1: 3, 2: 5, 3: 4, 4: 2}",0
983,False,"{'a': 0.5, 'e': 1.0}",20,0,-73.45290073447474,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
984,False,"{'a': 0.5, 'e': 1.0}",20,0,-116.119282927088,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
985,False,"{'a': 0.5, 'e': 1.0}",20,0,-148.3444523409228,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 3}",0
986,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.316091736140685,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
987,False,"{'a': 0.5, 'e': 1.0}",25,20,11.121571432862748,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.5, 'e': 1.0}",25,0,-157.97922225080427,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
989,False,"{'a': 0.5, 'e': 1.0}",25,1,-88.7465807772908,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 1}",1
990,False,"{'a': 0.5, 'e': 1.0}",20,0,-52.60086192014453,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
991,False,"{'a': 0.5, 'e': 1.0}",25,0,-80.63174263915003,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
992,False,"{'a': 0.5, 'e': 1.0}",20,0,-40.4665394545644,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
993,False,"{'a': 0.5, 'e': 1.0}",25,0,-210.74705531164352,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 4}",0
994,False,"{'a': 0.5, 'e': 1.0}",25,0,-98.49222686478562,"{0: 12, 1: 5, 2: 7, 3: 1, 4: 0}",0
995,False,"{'a': 0.5, 'e': 1.0}",20,0,-87.28661936166404,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
996,False,"{'a': 0.5, 'e': 1.0}",25,0,-66.56999817251969,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
997,False,"{'a': 0.5, 'e': 1.0}",25,0,-160.10862326213802,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
998,False,"{'a': 0.5, 'e': 1.0}",25,0,-149.7174449280438,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
999,False,"{'a': 0.5, 'e': 1.0}",25,0,-269.57318495223404,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 6}",0
1000,False,"{'a': 0.5, 'e': 1.0}",20,0,-163.696594374929,"{0: 9, 1: 0, 2: 9, 3: 0, 4: 2}",0
1001,False,"{'a': 0.5, 'e': 1.0}",25,0,-173.2602060931333,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
1002,False,"{'a': 0.5, 'e': 1.0}",25,0,-149.9966908194464,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
1003,False,"{'a': 0.5, 'e': 1.0}",25,0,-79.75163131154386,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
1004,False,"{'a': 0.5, 'e': 1.0}",30,0,-272.1125785106754,"{0: 15, 1: 5, 2: 4, 3: 1, 4: 5}",0
1005,False,"{'a': 0.5, 'e': 1.0}",20,0,-78.06284686648264,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
1006,False,"{'a': 0.5, 'e': 1.0}",20,0,-174.8932942600183,"{0: 10, 1: 2, 2: 2, 3: 4, 4: 2}",0
1007,False,"{'a': 0.5, 'e': 1.0}",30,0,-108.95888615357401,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
1008,False,"{'a': 0.5, 'e': 1.0}",20,0,-171.31372304951174,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
1009,False,"{'a': 0.5, 'e': 1.0}",25,0,-178.25544629485404,"{0: 11, 1: 3, 2: 9, 3: 0, 4: 2}",0
1010,False,"{'a': 0.5, 'e': 1.0}",20,4,-70.90971158754488,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 1}",1
1011,False,"{'a': 0.5, 'e': 1.0}",20,0,-161.5921266057776,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 4}",0
1012,False,"{'a': 0.5, 'e': 1.0}",20,0,-103.88204785452531,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
1013,False,"{'a': 0.5, 'e': 1.0}",20,0,-51.252165365834955,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
1014,False,"{'a': 0.5, 'e': 1.0}",20,0,-76.29793764730695,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1015,False,"{'a': 0.5, 'e': 1.0}",30,0,-137.96967902837198,"{0: 20, 1: 0, 2: 6, 3: 3, 4: 1}",0
1016,False,"{'a': 0.5, 'e': 1.0}",20,0,-73.45996591589568,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1017,False,"{'a': 0.5, 'e': 1.0}",25,0,-99.07572499127637,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
1018,False,"{'a': 0.5, 'e': 1.0}",25,0,-137.0615027034685,"{0: 13, 1: 2, 2: 6, 3: 4, 4: 0}",0
1019,False,"{'a': 0.5, 'e': 1.0}",30,0,-144.88470774246565,"{0: 17, 1: 4, 2: 6, 3: 2, 4: 1}",0
1020,False,"{'a': 0.5, 'e': 1.0}",30,0,-143.06535771121898,"{0: 19, 1: 1, 2: 6, 3: 3, 4: 1}",0
1021,False,"{'a': 0.5, 'e': 1.0}",25,13,-44.26130340969041,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1022,False,"{'a': 0.5, 'e': 1.0}",30,0,-132.20611563263324,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
1023,False,"{'a': 0.5, 'e': 1.0}",25,0,-178.07164259681872,"{0: 12, 1: 2, 2: 8, 3: 1, 4: 2}",0
1024,False,"{'a': 0.5, 'e': 1.0}",25,0,-108.99419302188971,"{0: 17, 1: 3, 2: 1, 3: 3, 4: 1}",0
1025,False,"{'a': 0.5, 'e': 1.0}",30,0,-252.4988588896892,"{0: 15, 1: 3, 2: 7, 3: 1, 4: 4}",0
1026,False,"{'a': 0.5, 'e': 1.0}",30,0,-152.95819571077075,"{0: 21, 1: 1, 2: 3, 3: 3, 4: 2}",0
1027,False,"{'a': 0.5, 'e': 1.0}",30,0,-94.7398094820099,"{0: 19, 1: 4, 2: 5, 3: 2, 4: 0}",0
1028,False,"{'a': 0.5, 'e': 1.0}",20,0,-80.58453579898136,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
1029,False,"{'a': 0.5, 'e': 1.0}",30,0,-216.15474807288413,"{0: 16, 1: 1, 2: 9, 3: 1, 4: 3}",0
1030,False,"{'a': 0.5, 'e': 1.0}",25,0,-96.01830163982702,"{0: 17, 1: 5, 2: 1, 3: 0, 4: 2}",0
1031,False,"{'a': 0.5, 'e': 1.0}",20,1,-80.6298863603914,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 1}",1
1032,False,"{'a': 0.5, 'e': 1.0}",20,0,-13.19056063659455,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
1033,False,"{'a': 0.5, 'e': 1.0}",20,0,-56.069399317914346,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1034,False,"{'a': 0.5, 'e': 1.0}",20,0,-85.17549558949105,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
1035,False,"{'a': 0.5, 'e': 1.0}",20,0,-113.01394980645523,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
1036,False,"{'a': 0.5, 'e': 1.0}",20,0,-190.3496937298504,"{0: 9, 1: 6, 2: 1, 3: 0, 4: 4}",0
1037,False,"{'a': 0.5, 'e': 1.0}",20,0,-129.69627173538075,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
1038,False,"{'a': 0.5, 'e': 1.0}",25,0,-178.3955412010145,"{0: 11, 1: 2, 2: 10, 3: 0, 4: 2}",0
1039,False,"{'a': 0.5, 'e': 1.0}",30,1,-185.1420923542416,"{0: 15, 1: 7, 2: 3, 3: 1, 4: 3}",1
1040,False,"{'a': 0.5, 'e': 1.0}",25,0,-139.7456270225957,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
1041,False,"{'a': 0.5, 'e': 1.0}",25,0,-130.4397706814879,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
1042,False,"{'a': 0.5, 'e': 1.0}",25,0,-177.64766669400254,"{0: 14, 1: 0, 2: 6, 3: 3, 4: 2}",0
1043,False,"{'a': 0.5, 'e': 1.0}",30,3,-141.44179796923086,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 2}",1
1044,False,"{'a': 0.5, 'e': 1.0}",25,0,-137.8301789322197,"{0: 15, 1: 1, 2: 5, 3: 3, 4: 1}",0
1045,False,"{'a': 0.5, 'e': 1.0}",30,4,-194.28946810120925,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 3}",1
1046,False,"{'a': 0.5, 'e': 1.0}",25,0,-151.77590022539238,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
1047,False,"{'a': 0.5, 'e': 1.0}",25,0,-120.9723764422956,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
1048,False,"{'a': 0.5, 'e': 1.0}",30,0,-104.35304523753939,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
1049,False,"{'a': 0.5, 'e': 1.0}",20,0,-11.636797378151178,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1050,False,"{'a': 0.5, 'e': 1.0}",25,0,-145.8653565861153,"{0: 14, 1: 2, 2: 5, 3: 3, 4: 1}",0
1051,False,"{'a': 0.5, 'e': 1.0}",20,0,-231.6543907080711,"{0: 10, 1: 0, 2: 4, 3: 2, 4: 4}",0
1052,False,"{'a': 0.5, 'e': 1.0}",25,0,-170.93503566410214,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
1053,False,"{'a': 0.5, 'e': 1.0}",20,0,-142.52969730744016,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
1054,False,"{'a': 0.5, 'e': 1.0}",20,0,-192.51633048224335,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 4}",0
1055,False,"{'a': 0.5, 'e': 1.0}",20,0,-104.93390716075702,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
1056,False,"{'a': 0.5, 'e': 1.0}",25,0,-109.83638546689113,"{0: 15, 1: 2, 2: 4, 3: 4, 4: 0}",0
1057,False,"{'a': 0.5, 'e': 1.0}",20,0,-82.56402413041523,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1058,False,"{'a': 0.5, 'e': 1.0}",20,0,-119.47182026788683,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
1059,False,"{'a': 0.5, 'e': 1.0}",20,0,-82.76580800148521,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
1060,False,"{'a': 0.5, 'e': 1.0}",25,0,-154.70272795692765,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 2}",0
1061,False,"{'a': 0.5, 'e': 1.0}",20,4,-42.61689219251048,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1062,False,"{'a': 0.5, 'e': 1.0}",20,5,-119.1161664192745,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 2}",1
1063,False,"{'a': 0.5, 'e': 1.0}",30,1,-76.56213654531648,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 1}",1
1064,False,"{'a': 0.5, 'e': 1.0}",20,0,-172.45971406648124,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",1
1065,False,"{'a': 0.5, 'e': 1.0}",20,0,-96.4039079235604,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
1066,False,"{'a': 0.5, 'e': 1.0}",20,0,-129.513375059865,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
1067,False,"{'a': 0.5, 'e': 1.0}",35,0,-238.05203787837476,"{0: 20, 1: 4, 2: 6, 3: 1, 4: 4}",0
1068,False,"{'a': 0.5, 'e': 1.0}",20,0,-164.42734943156108,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
1069,False,"{'a': 0.5, 'e': 1.0}",25,0,-197.26338536099064,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 4}",0
1070,False,"{'a': 0.5, 'e': 1.0}",25,0,-110.41643201279052,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
1071,False,"{'a': 0.5, 'e': 1.0}",25,0,-37.200649415606485,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
1072,False,"{'a': 0.5, 'e': 1.0}",30,0,-258.909810967372,"{0: 14, 1: 7, 2: 4, 3: 0, 4: 5}",0
1073,False,"{'a': 0.5, 'e': 1.0}",25,0,-112.02120236328633,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
1074,False,"{'a': 0.5, 'e': 1.0}",20,5,-13.749738571956867,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
1075,False,"{'a': 0.5, 'e': 1.0}",25,14,-3.2756833710233098,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1076,False,"{'a': 0.5, 'e': 1.0}",20,0,-129.33304135479423,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
1077,False,"{'a': 0.5, 'e': 1.0}",25,10,-23.87167124103958,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
1078,False,"{'a': 0.5, 'e': 1.0}",25,0,-233.9868837985575,"{0: 13, 1: 1, 2: 6, 3: 1, 4: 4}",0
1079,False,"{'a': 0.5, 'e': 1.0}",25,0,-161.89639413807586,"{0: 12, 1: 4, 2: 6, 3: 1, 4: 2}",0
1080,False,"{'a': 0.5, 'e': 1.0}",20,0,-53.78575602920827,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
1081,False,"{'a': 0.5, 'e': 1.0}",25,0,-127.67562061483426,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
1082,False,"{'a': 0.5, 'e': 1.0}",20,0,-56.60753572349284,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
1083,False,"{'a': 0.5, 'e': 1.0}",20,0,-100.94285856889184,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1084,False,"{'a': 0.5, 'e': 1.0}",25,0,-121.78055238429079,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
1085,False,"{'a': 0.5, 'e': 1.0}",20,5,-81.6457342282356,"{0: 8, 1: 3, 2: 2, 3: 1, 4: 1}",1
1086,False,"{'a': 0.5, 'e': 1.0}",30,0,-256.6808484505216,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 5}",0
1087,False,"{'a': 0.5, 'e': 1.0}",30,0,-79.13753541925175,"{0: 19, 1: 3, 2: 7, 3: 1, 4: 0}",0
1088,False,"{'a': 0.5, 'e': 1.0}",30,0,-110.94856630916279,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
1089,False,"{'a': 0.5, 'e': 1.0}",25,15,-21.244828839197655,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1090,False,"{'a': 0.5, 'e': 1.0}",20,0,-45.41830442104246,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1091,False,"{'a': 0.5, 'e': 1.0}",20,0,-72.89721792939328,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
